,Supplier Name,Name,Supplier Mobile,Company Type,O Address,O City,O Street,O State,O Pincode,Kyc Verified,Gstin,manufacturing_process,manufacturing_sub_process,machine_name,id,Maximum Turning Diameter in mm,Maximum Turning Length in mm,Brand,Quantity (No. of Machines),Bed Size - X in mm,Bed Size - Y in mm,No of Axes,Bed Size - Z in mm,Quantity,Swing over bed in mm(Maximum Diameter),Distance between Centres in mm (Maximum Length),Minimum Drill Diameter in mm,Minimum Drill length in mm,Maximum Drill Diameter in mm,Maximum Drill length in mm,Tonnage,Working Length in mm,Type of Gas used,Minimum cutting thickness in mm,Maximum cutting thickness in mm,Strokes per minute (SPM),Coil Feedeer (Yes/No),Layer Thickness in mm,Accuracy,Minimum Tap size in mm,Maximum Tap length in mm,Maximum Tap size in mm,Minimum Tap length in mm,Minimum Opening in inch,Minimum injection pressure in PSI,Maximum Opening in inch,Maximum shot weight in grams,Machine Orientation,Maximum injection pressure in PSI,Maximum Stroke in inch,Capacity in Tonnage,Actuation Type,Clamping Force,Minimum shot weight in grams,Minimum Stroke in inch,Max MS Thickness (O2) in mm,Max SS Thickness (N2) in mm,Max Brass Thickness in mm,Dual Pallet Changer (Yes/No),Max Aluminium Thickness (N2) in mm,Max MS Thickness (N2) in mm,Max Copper Thickness in mm
806,"Dongguan Start Precision Technology Co., Ltd.",sales03@startmould.com,008615229839973,Manufacturer,"No. 277, Zhen'an Zhong Road, Chang'an",Dongguan,Shatou,Guangdong,523846,0,,CNC Machining,CNC Machining,CNC Turning Lathe,cba3f76e-a46e-4b43-af0b-0924f81190d7,320.0,500.0,TAKZSAWA,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,Karkhana User,salesktgfengineering@gmail.com,9881095401,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,SAMURAI ENGINEERING,samuraiengineering2016@gmail.com,9967338936,PROPRIETORSHIP,"B-2,TMC INDUSTRIAL ESTATE, ROAD NO. 32, JAI BHAWANI NAGAR, WAGLE INDUSTRIAL ESTATE ",THANE,,MAHARASHTRA,400604,0,27ADKPH1858E1ZK,CNC Machining,CNC Machining,CNC Turning Lathe,dd522503-00c9-4f4f-8cfc-4591380895ec,250.0,400.0,ACE MICROMATIC J300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,SAMURAI ENGINEERING,samuraiengineering2016@gmail.com,9967338936,PROPRIETORSHIP,"B-2,TMC INDUSTRIAL ESTATE, ROAD NO. 32, JAI BHAWANI NAGAR, WAGLE INDUSTRIAL ESTATE ",THANE,,MAHARASHTRA,400604,0,27ADKPH1858E1ZK,CNC Machining,CNC Machining,CNC Turning Lathe,2434bc57-e851-4709-8ce2-59c722db43d5,320.0,500.0,LMW- LX 20T L5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,SAMURAI ENGINEERING,samuraiengineering2016@gmail.com,9967338936,PROPRIETORSHIP,"B-2,TMC INDUSTRIAL ESTATE, ROAD NO. 32, JAI BHAWANI NAGAR, WAGLE INDUSTRIAL ESTATE ",THANE,,MAHARASHTRA,400604,0,27ADKPH1858E1ZK,CNC Machining,CNC Machining,CNC Turning Lathe,d89c1360-b408-4ce1-a954-979ae606bdde,320.0,500.0,ACE MICROMATIC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,SAMURAI ENGINEERING,samuraiengineering2016@gmail.com,9967338936,PROPRIETORSHIP,"B-2,TMC INDUSTRIAL ESTATE, ROAD NO. 32, JAI BHAWANI NAGAR, WAGLE INDUSTRIAL ESTATE ",THANE,,MAHARASHTRA,400604,0,27ADKPH1858E1ZK,CNC Machining,CNC Machining,Vertical Milling Centre,654a728d-c87c-457b-b928-d02fcfd09d71,,,KASUGA 1100 VMC,1,1400.0,700.0,4,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,SAMURAI ENGINEERING,samuraiengineering2016@gmail.com,9967338936,PROPRIETORSHIP,"B-2,TMC INDUSTRIAL ESTATE, ROAD NO. 32, JAI BHAWANI NAGAR, WAGLE INDUSTRIAL ESTATE ",THANE,,MAHARASHTRA,400604,0,27ADKPH1858E1ZK,CNC Machining,CNC Machining,Vertical Milling Centre,7bb08847-9f71-49ac-ab39-f9d5fa1ce4b9,,,TAIWAN LEADWELL V40,1,1050.0,500.0,4,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Various Engineering,sandip@various.co.in,919099066618,Manufacturer,"Plot No 9, Copper Ind. Area,",Rajkot,"Veraval Gundasara main road,",gujarat,360004,0,24AAHFV7636G1ZY,CNC Machining,CNC Machining,CNC Turning Lathe,bde567c5-8f9c-4df6-a0f5-510e7a3f2202,500.0,300.0,jyoti cnc,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Various Engineering,sandip@various.co.in,919099066618,Manufacturer,"Plot No 9, Copper Ind. Area,",Rajkot,"Veraval Gundasara main road,",gujarat,360004,0,24AAHFV7636G1ZY,CNC Machining,CNC Machining,Vertical Milling Centre,78dc88ca-2e51-4a55-bcdc-7fda020531f8,,,jyoti,4,1000.0,500.0,3,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Various Engineering,sandip@various.co.in,919099066618,Manufacturer,"Plot No 9, Copper Ind. Area,",Rajkot,"Veraval Gundasara main road,",gujarat,360004,0,24AAHFV7636G1ZY,CNC Machining,CNC Machining,Vertical Milling Centre,51da6dd2-4a6b-4c11-94e1-b495239a97b1,,,DMG,1,600.0,400.0,3,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Various Engineering,sandip@various.co.in,919099066618,Manufacturer,"Plot No 9, Copper Ind. Area,",Rajkot,"Veraval Gundasara main road,",gujarat,360004,0,24AAHFV7636G1ZY,CNC Machining,CNC Machining,Vertical Milling Centre,7d04887d-a628-4c35-87fd-05fb39182d9e,,,jyoti,2,800.0,500.0,4,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Various Engineering,sandip@various.co.in,919099066618,Manufacturer,"Plot No 9, Copper Ind. Area,",Rajkot,"Veraval Gundasara main road,",gujarat,360004,0,24AAHFV7636G1ZY,CNC Machining,CNC Machining,Horizontal Milling Centre,ee48a9ec-3b67-4ee8-81b6-0a99a4068a12,,,Starrage ,4,650.0,650.0,4,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Various Engineering,sandip@various.co.in,919099066618,Manufacturer,"Plot No 9, Copper Ind. Area,",Rajkot,"Veraval Gundasara main road,",gujarat,360004,0,24AAHFV7636G1ZY,CNC Machining,CNC Machining,Horizontal Milling Centre,7222ff0c-5513-4954-a041-60afd0905c46,,,Jyoti,1,750.0,750.0,4,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Innoventry Technologies,sangannar@innoventrytechnologies.com,919900994423,Manufacturer,"#A29/1, 2nd Cross, 3rd Stage, Peenya Industrial Estate",Bangalore,,Karnataka,560058,0,29AAHFI3133K1Z8,CNC Machining,CNC Machining,Vertical Milling Centre,d408e924-a004-4b98-8274-4afa441406f3,,,"Makino, Mori Seiki, Okuma, OKK",4,1050.0,550.0,3,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Innoventry Technologies,sangannar@innoventrytechnologies.com,919900994423,Manufacturer,"#A29/1, 2nd Cross, 3rd Stage, Peenya Industrial Estate",Bangalore,,Karnataka,560058,0,29AAHFI3133K1Z8,CNC Machining,CNC Machining,CNC Turning Lathe,c67e28f8-7a52-4ba8-9140-cf4d9eaec14e,500.0,700.0,"Doosan, ProteQ",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Innoventry Technologies,sangannar@innoventrytechnologies.com,919900994423,Manufacturer,"#A29/1, 2nd Cross, 3rd Stage, Peenya Industrial Estate",Bangalore,,Karnataka,560058,0,29AAHFI3133K1Z8,CNC Machining,CNC Machining,CNC Turning Lathe,829eedbf-426f-4d84-81f2-ace657d36242,300.0,500.0,Mazak,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Innoventry Technologies,sangannar@innoventrytechnologies.com,919900994423,Manufacturer,"#A29/1, 2nd Cross, 3rd Stage, Peenya Industrial Estate",Bangalore,,Karnataka,560058,0,29AAHFI3133K1Z8,Sheet Metal,Cutting,Laser Cutting,88ad2574-9264-4909-bcf1-7487b36c678a,,,Trumpf,1,3000.0,1500.0,,,,,,,,,,,,CO2,0.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Innoventry Technologies,sangannar@innoventrytechnologies.com,919900994423,Manufacturer,"#A29/1, 2nd Cross, 3rd Stage, Peenya Industrial Estate",Bangalore,,Karnataka,560058,0,29AAHFI3133K1Z8,Fabrication,Fabrication,CO2,5d434eb1-e97d-4903-afb0-38073778c197,,,Trumpf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Innoventry Technologies,sangannar@innoventrytechnologies.com,919900994423,Manufacturer,"#A29/1, 2nd Cross, 3rd Stage, Peenya Industrial Estate",Bangalore,,Karnataka,560058,0,29AAHFI3133K1Z8,Fabrication,Fabrication,TIG,2137a456-b903-4525-bcb0-2a9afc45c4ed,,,ESAB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,Saivi Industries,sanjay@saiviindustries.com,919649485696,Manufacturer,"Gate No. 1, Riico 4th phase",Bhilwara,Mangalpura Road,Rajasthan,311001,0,08BETPJ2437Q1ZO,Fabrication,Fabrication,TIG,c3626c88-0abb-438a-bd4c-50be61ef4a2b,,,Cruxweld,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Karkhana User,sanketengineeringworks@gmail.com,9833603613 ,,,,,,,0,,Sheet Metal,Sheet Metal,Pneumatic Press Machine,99c54be2-1969-4576-b5db-12b41ac1e798,,,"Foreman, Sailesh",2,,,,,,,,,,,,20,,,,,Na,No,,,,,,,,,,,,,,,,,,,,,,,,,
827,Karkhana User,sanketengineeringworks@gmail.com,9833603613 ,,,,,,,0,,Fabrication,Fabrication,CO2,0fdd13cc-cc0b-414f-adce-9caf024574d4,,,MJ India,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,Spike Aerotek.PVT.LTD,sanki@spikeaerotek.com,+91 7349189463,Manufacturer,"KIADB Hitech,Defence & Aerospace Park,Devanhalli, Bengaluru urban Plot No:-46, Bengaluru, Karnataka 562129",Bengaluru,"KIADB Hitech,Defence & Aerospace Park,Devanhalli, Bengaluru urban Plot No:-46, Bengaluru, Karnataka 562129",Karnataka,562129,0,29AAXCS5186M1Z3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,High precision technologies,santhosh@highprecisionaeropace.com,+919606491096,Manufacturer,HIGH PRECISION TECHNOLOGIES,Bangalore,"HIGH PRECISION TECHNOLOGIES, NO.315/A, 8TH CROSS,4TH PHASE, PEENYA INDUSTRIAL AREA,NEAR NTTF CIRCLE, BANGALORE-560058",Karnataka,560058,0,29AAJFH7222G1ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Karkhana User,santosh@fourpower.in,9960948632,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Sara Machining,saramachining@gmail.com,917249049351,Manufacturer,"Gat no 80, talawde ",pune,Talwade Road,Maharashtra,411062,0,27AEAPY1606E1ZP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,Karkhana User,saraswathimanshu5252@gmail.com,7411821825,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Stanzen Engineering private limited,saravana.as@stanzen.in,917760960521,Manufacturer,"No 260, IV Phase",Peenya Industrial Area,Bangalore,Karnataka,560058,0,29AAOCS0590E1Z3,Sheet Metal,Sheet Metal,Hydraulic Press Machine,de15defa-73c8-49d6-a4c3-cf6b85475aaf,,,Seyi,27,,,,,,,,,,,,400,,,,,800,yes,,,,,,,,,,,,,,,,,,,,,,,,,
834,Stanzen Engineering private limited,saravana.as@stanzen.in,917760960521,Manufacturer,"No 260, IV Phase",Peenya Industrial Area,Bangalore,Karnataka,560058,0,29AAOCS0590E1Z3,Sheet Metal,Sheet Metal,Hydraulic Press Machine,a7ca5d78-aea4-434c-b60b-e8d6b06e2de4,,,SEYI,20,,,,,,,,,,,,400,,,,,400,NO,,,,,,,,,,,,,,,,,,,,,,,,,
835,Karkhana User,sarthak@karkhana.io,1234567890,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,Sasi Aerospace ,sasi@sasiaerospace.com,919538740088,Manufacturer,"SM104,KSSIDC INDUSTRIAL AREA,VEERASANDRA",Bangalore,,Karnataka ,560100,0,29CBJPS7920M1ZS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Karkhana User,seenupb@gmail.com,9663847481,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Sri ganesh auto products ,sgapthganesh1012@gmail.com,917795702751,Manufacturer,No: Bostick findly company kachanayakanahalli Bommasandura Bangalore_560099,Bangalore,Bommasandura_560099,Karnataka ,560099,0,29DKCPD5262E1ZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,P.S Engineering Works,shailesh_m07@yahoo.co.in,918999252497,Manufacturer,"Gate no 250,Mahatma Phule, Malinagar, Alandi Dehu Road, At post Moshi, Pune",Pune,Dehu Alandi Road,Maharashtra,412105,0,27AKJPM3921F1Z7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,PTP CNC TOOLINGS PRIVATE LIMITED,shantanu@ptpcnctoolings.com,919538456478,Manufacturer,"D74 & 75, DUTCH INDUSTRIAL ESTATE",BELGAUM,UDYAMBAG,KARNATAKA,590008,0,29AABCP6617N1ZW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,TANMAY ENGINEERING,sharad_gite@yahoo.com,919970055725,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,Merlin Aeronautics Manufacturing Pvt. Ltd.,shawn@merlinaero.in,919886972060,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,TED Plastics Pvt Ltd,shekhar.choudhury@tedplast.com,919739411008,Manufacturer,"260A,Bommasandra ,Hosur Road,Bangalore",Bengaluru,,Karnataka,560099,0,29AAFCT8916Q2ZB,Injection Molding,Injection Molding,Screw Plunger Type,616d24b6-f496-4a0c-8ed0-616f2d4a6d4b,,,Super Master,1,,,,,,,,,,,,,,,,,,,,,,,,,14,2205,728,2647,Horizontal,1620,163,650,"Extruder,Retract, Inject and Nozzle",650,500,8,,,,,,,
844,Karkhana User,shekhar@roboengg.in,8511727011,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Vajra Engineers,shivam07879@gmail.com,9881742906,MACHINE SHOP,"Sr.NO. 48/2, Shed no- B1,",PUNE," Chavan Industry, Benkar Vasti, Dhayari",MAHARASHTRA,411041,0,27AAOFV0591P1ZA,CNC Machining,CNC Machining,CNC Turning,c3cfa46a-cbd9-4699-be12-2fd61ddd9405,,,ACE MICROMATIC,,,,1,,2,300.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Vajra Engineers,shivam07879@gmail.com,9881742906,MACHINE SHOP,"Sr.NO. 48/2, Shed no- B1,",PUNE," Chavan Industry, Benkar Vasti, Dhayari",MAHARASHTRA,411041,0,27AAOFV0591P1ZA,CNC Machining,CNC Machining,Vertical Milling Centre,92f2b848-b4b6-4a0a-8ce4-25a66a5f86ae,,,ACE MICROMATIC,,800.0,450.0,4,500.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Vajra Engineers,shivam07879@gmail.com,9881742906,MACHINE SHOP,"Sr.NO. 48/2, Shed no- B1,",PUNE," Chavan Industry, Benkar Vasti, Dhayari",MAHARASHTRA,411041,0,27AAOFV0591P1ZA,Sheet Metal,Sheet Metal,Laser Cutting,c2ce40ca-2617-46c0-ab29-be127496aac1,,,ADK ENGINEERING & SOLUTION,,3000.0,15000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,2,NO,10,10,2
848,Vajra Engineers,shivam07879@gmail.com,9881742906,MACHINE SHOP,"Sr.NO. 48/2, Shed no- B1,",PUNE," Chavan Industry, Benkar Vasti, Dhayari",MAHARASHTRA,411041,0,27AAOFV0591P1ZA,CNC Machining,CNC Machining,Lathe,b22202d4-e042-4a3b-80d8-6f17e67bcd5f,,,SAMRAT,,,,,,1,400.0,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Vajra Engineers,shivam07879@gmail.com,9881742906,MACHINE SHOP,"Sr.NO. 48/2, Shed no- B1,",PUNE," Chavan Industry, Benkar Vasti, Dhayari",MAHARASHTRA,411041,0,27AAOFV0591P1ZA,CNC Machining,CNC Machining,Vertical Milling Centre,f4556b0b-3898-484e-af88-483306b52636,,,ITALINO,,1000.0,350.0,3,300.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Shree Shivasiri CNC Systems,shivasiri006@gmail.com,919741335259,Manufacturer,"#37,4TH CROSS NANDA GOKULA LAYOUT ",BENGALURU,THIGALARPALYA MAIN ROAD,KARNATAKA,560058,0,29BVUPK0262Q1ZO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,SHIV OM FASTNERS,shivomfastners@gmail.com,8767221282 ,Manufacturer,"OFFICE NO.09, SHREE MATRUCHAYA CHS.CHS.",NAVI MUMBAI,"PLOT NO.57, SECTOR 8/A, AIROLI,",Maharashtra,400708,0,27AEHPR6208L1Z2,Forging,Forging,Down Stroke,5ed44c2a-ff4a-4356-bb83-7a64723296b1,,,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
852,SHR ENTERPRISES,shrenterprises@yahoo.com,918919181764,Raw Material,"No.48, KNo.99/4",Bengaluru,"10th Cross, Nataraja Layout",KARNATAKA,560078,0,29CBZPR4516G1ZW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Karkhana User,shriaarohiind555@gmail.com, 9769111979,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,RS India,shubham.agrawal@rs-india.com,917300071639,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,Shubham Test,shubham@karkhana.io,919999988888,Manufacturer,BLD -5,Mumbai,"Nirmal Nagar, Bandra",Maharashtra,400092,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Sprang Automations Private Limited,sid@zgrasp.com,919845073645,Manufacturer,"248/B, Road No 3",Ramanagara,"KIADB Industrial Area, Harohalli",Karnataka,562112,0,29AARCS2484G1ZR,CNC Machining,CNC Machining,Vertical Milling Centre,85a071f4-5897-4af1-b849-a443881820b1,,,Doosan DNM 400 II,3,762.0,435.0,4,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,SKILL INDIA DESIGN SERVICES,skillindia89@gmail.com,9900457645,MANUFACTURER,"No.51/1B, 1 ST CROSS RAMESHWARA NAGAR, ",BANGALORE,ANDRAHALLI MAIN ROAD,KARNATAKA,560058,0,29ASSPC2966M1ZY,Sheet Metal,Cutting,Laser Cutting,e806b74c-1b68-4f89-8854-4cea3125a7ac,,,WILA ,1,1500.0,3000.0,,,,,,,,,,,,OXYGEN,0.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,SKILL INDIA DESIGN SERVICES,skillindia89@gmail.com,9900457645,MANUFACTURER,"No.51/1B, 1 ST CROSS RAMESHWARA NAGAR, ",BANGALORE,ANDRAHALLI MAIN ROAD,KARNATAKA,560058,0,29ASSPC2966M1ZY,Fabrication,Fabrication,CO2,33f85190-3025-4c6c-85a5-3bd271842e14,,,CWE,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,SKILL INDIA DESIGN SERVICES,skillindia89@gmail.com,9900457645,MANUFACTURER,"No.51/1B, 1 ST CROSS RAMESHWARA NAGAR, ",BANGALORE,ANDRAHALLI MAIN ROAD,KARNATAKA,560058,0,29ASSPC2966M1ZY,Sheet Metal,Sheet Metal,CNC Press Break (Bending),e1991877-7e6a-42f0-b0e5-8f464b15e827,,,HINDUSTAN BENDING MACHINE,01,,,,,,,,,,,,100,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,SKILL INDIA DESIGN SERVICES,skillindia89@gmail.com,9900457645,MANUFACTURER,"No.51/1B, 1 ST CROSS RAMESHWARA NAGAR, ",BANGALORE,ANDRAHALLI MAIN ROAD,KARNATAKA,560058,0,29ASSPC2966M1ZY,Fabrication,Fabrication,TIG,b184328f-5307-4f6c-9b82-c92475aedb1b,,,CWE,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,HORIZONN LASERTECH & PROTO PVT. LTD.,smandale@horizonlasertech.com,+919960693639,Manufacturer,"SECTOR NO 10, PLOT NO 88/2",Pimpri Chinchwad,Bhosari MIDC,Maharashtra,411026,0,27AAFCH8102E1ZV,Sheet Metal,Cutting,Laser Cutting,b1400f5f-12e7-4300-87ff-2bbfa30b9c39,,,TAIYI LASER,1,1500.0,3000.0,,,,,,,,,,,,"NITROGEN, OXYGEN",0.2,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,HORIZONN LASERTECH & PROTO PVT. LTD.,smandale@horizonlasertech.com,+919960693639,Manufacturer,"SECTOR NO 10, PLOT NO 88/2",Pimpri Chinchwad,Bhosari MIDC,Maharashtra,411026,0,27AAFCH8102E1ZV,Sheet Metal,Sheet Metal,CNC Press Break (Bending),40ec10c0-134c-40d6-8c7d-a0768b043cd4,,,Energy Mission,1,,,,,,,,,,,,110,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,HORIZONN LASERTECH & PROTO PVT. LTD.,smandale@horizonlasertech.com,+919960693639,Manufacturer,"SECTOR NO 10, PLOT NO 88/2",Pimpri Chinchwad,Bhosari MIDC,Maharashtra,411026,0,27AAFCH8102E1ZV,Fabrication,Fabrication,CO2,551a1c0b-f39d-418f-9f85-928412fac204,,,MOGRA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,India,solitairesteelllp@gmail.com,919820525505,Raw Material,"B/3 GROUND FLOOR, MAHAVIR DARSHAN SAI DHAM COMPLEX,",Mumbai,"8th Kehtwadi Back road, Kambata Lane",Maharashtra,400004,0,27AESFS1117C1Z4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,SPARX ENGITECH,sparxengitech@gmail.com,919664570054,Manufacturer,"24, Rameshwar Estate, Nr Ramol Police Station, Ramol",Ahmedabad,Nr Ramol Police Station,Gujarat,382418,0,24AERFS3327K1ZM,CNC Machining,CNC Machining,Vertical Milling Centre,7713b15f-062c-4349-adcf-429ff64b2a97,,,Cosmos,1,800.0,500.0,3,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,SPM Laser cutting,spmlaser@gmail.com,919739004114,Manufacturer,"Maruthi Industrial Estate, Thigalarapalya Main Raod",Bangalore,"Maruthi Industrial Estate, Thigalarapalya Main Raod, 2 nd Phase 2 nd stage PEENYA",Karnataka,560058,0,29ACTFS4471N1Z1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,Raviraj Exports,sprutcamindia@gmail.com,9004577490,Manufacturer,"56, Khare Niwas, ",Thane,Kolshet Upper Village,Maharashtra,400607,0,27CEYPK8956F1ZK,CNC Machining,CNC Machining,CNC Turning Lathe,4fef86ba-f13b-4ee2-ba16-b85e995a9718,200.0,450.0,Colchester T6MS Turn Mill with Sub Spindle,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,Sree Ram Engineering Works,sreeram_engg@yahoo.com,9980628737,proprietorship,"Plot no 533/11,Harish Reddy Layout,Kachnayakanahalli,",Bangalore,"Hennagara Po,Anekal Taluk",karnataka,560105,0,29AALPN1481F1ZI,CNC Machining,CNC Machining,Vertical Milling Centre,7fe8273d-3160-49de-b87f-e48b53579dd1,,,ACE MICROMATICS,1,500.0,400.0,3,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,Sree Ram Engineering Works,sreeram_engg@yahoo.com,9980628737,proprietorship,"Plot no 533/11,Harish Reddy Layout,Kachnayakanahalli,",Bangalore,"Hennagara Po,Anekal Taluk",karnataka,560105,0,29AALPN1481F1ZI,3D Printing,FDM,FDM,4383f68d-bede-4a95-b8b3-a7ac7be792f6,,,3DING,1,140.0,140.0,,140.0,,,,,,,,,,,,,,,0.1,.2,,,,,,,,,,,,,,,,,,,,,,,
870,S.R Group of Engineering,srgroupofengineering@gmail.com,+918554030077,Manufacturer,"S R Group Of Engineering,Hanuamannagar,Bhagatwasti,Bhosari",Pune,,Maharashtra ( IN ),411026,0,27BOEPR5651B1ZZ,CNC Machining,Turning,Conventional Lathe,44f77f4e-b1ee-421c-a94c-766938f3c589,,1500.0,BALAJI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,S.R Group of Engineering,srgroupofengineering@gmail.com,+918554030077,Manufacturer,"S R Group Of Engineering,Hanuamannagar,Bhagatwasti,Bhosari",Pune,,Maharashtra ( IN ),411026,0,27BOEPR5651B1ZZ,CNC Machining,Drilling,Radial Drilling,81d57df9-9eb3-4fd5-8b75-85b3e192875f,,,RISE,1,,,,,,,,0.5,1.0,28.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,SRI BALAJI INDUSTRIES,sribalajiind@gamil.com,7829132935,MANUFACTURERES ,"#43/4, 3rd Main, 4th Cross, Prakashangar,",Bengaluru urban,PRAKASHANGAR ,KARNANATAKA ,560021,0,29APPPA8892F1ZA,Sheet Metal,Cutting,Laser Cutting,6abf8481-ada6-421d-b92a-3c6fbf4fd252,,,HSG,1,2000.0,4000.0,,,,,,,,,,,,OXIGEN NYTROGEN AIR,0.4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
